EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
7,0,0,3,0,1532,0,0,2260,2004-04-23 01:07,0,0,0,|new car info,0,349,1,0,1,3,247638,87986,2004-04-23 01:07,87,0,1
8,0,0,4,0,793,0,0,2400,2004-04-23 15:23,0,0,0,|iraq news|middle east news,0,3,1,0,3,4,279297,71402,2004-04-23 15:23,87,0,1
8,0,0,4,0,1704,0,0,2422,2004-04-23 15:46,0,0,0,|afganistan,0,2,1,0,2,3,279287,58724,2004-04-23 15:46,87,0,1
16,0,0,4,0,481,0,0,2433,2004-04-23 16:00,0,0,0,|stock market|business news,0,2,1,0,3,4,279286,91872,2004-04-23 16:00,87,0,1
18,0,0,4,0,10,0,0,2723,2004-04-23 23:09,0,0,0,|middle east news|international news,0,2,1,0,3,4,279517,110139,2004-04-23 23:09,87,0,1
20,0,0,4,0,1350,0,1,2724,2004-04-23 23:15,0,0,0,|religion|Presidential Election|John Kerry,0,2,1,0,4,4,279522,231713,2004-04-23 23:15,87,0,1
13,0,0,4,0,570,0,1,2725,2004-04-23 23:19,0,0,0,|accident/tradegy news|international news,0,3,1,0,3,4,279531,89869,2004-04-23 23:19,87,0,1
15,0,0,4,0,1262,0,0,2726,2004-04-23 23:26,0,0,0,|space/technology|accident/tradegy news,0,11,1,0,4,4,279578,108957,2004-04-23 23:26,87,0,1
8,0,0,3,0,511,0,1,2727,2004-04-23 23:28,0,0,0,|space/technology,0,11,1,0,2,2,279392,63192,2004-04-23 23:28,87,0,1
13,0,0,4,0,740,0,0,2728,2004-04-23 23:32,0,0,0,|education|iraq news,0,12,1,0,5,5,279581,193538,2004-04-23 23:32,87,0,1
11,0,0,3,0,842,0,0,2729,2004-04-23 23:36,0,0,0,|Pittsburgh|Presidential Election,0,12,1,0,3,3,279580,175463,2004-04-23 23:36,87,0,0
16,0,0,5,0,381,0,0,2730,2004-04-23 23:40,0,0,0,|iraq news,0,12,1,0,5,5,279582,154002,2004-04-23 23:40,87,0,0
8,0,0,3,0,320,0,0,2731,2004-04-23 23:42,0,0,0,|iraq news,0,12,1,0,2,4,279399,46297,2004-04-23 23:42,87,0,0
14,0,0,4,0,1222,0,0,2732,2004-04-23 23:48,0,0,0,|business news,0,4,1,0,5,3,279538,205034,2004-04-23 23:48,87,0,1
11,0,0,4,0,742,0,0,2989,2004-04-25 00:32,0,0,0,|stock market|iraq news|international news,0,2,1,0,3,4,280531,73155,2004-04-25 00:32,87,0,1
7,0,0,4,0,501,0,0,2990,2004-04-25 00:33,0,0,0,|iraq news|international news,0,2,1,0,3,4,280527,54880,2004-04-25 00:33,87,0,-1
6,0,0,4,0,1212,0,0,2991,2004-04-25 00:35,0,0,0,|football|sports,0,2,1,0,4,3,280429,64253,2004-04-25 00:35,87,0,1
8,0,0,4,0,1155,0,0,2992,2004-04-25 00:37,0,0,0,|middle east news|business news,0,2,1,0,4,4,280426,32967,2004-04-25 00:37,87,0,1
10,0,0,4,0,951,0,0,2993,2004-04-25 00:45,0,0,0,|agree|business news|international news,0,3,1,0,3,4,280533,245002,2004-04-25 00:45,87,0,1
6,0,0,3,0,290,0,0,2995,2004-04-25 00:47,0,0,0,|nuclear weapons|agree|international news,0,3,1,0,3,4,280535,64873,2004-04-25 00:47,87,0,1
17,0,0,4,0,140,0,0,3000,2004-04-25 00:50,0,0,0,|disagree|accident/tradegy news|iraq news,0,3,1,0,3,4,280281,51444,2004-04-25 00:50,87,0,1
11,0,0,5,0,1191,0,0,3009,2004-04-25 00:57,0,0,0,|New York area|agree|business news,0,4,1,0,4,4,280440,267244,2004-04-25 00:57,87,0,1
12,0,0,4,0,60,0,0,3011,2004-04-25 00:59,0,0,0,|China area|agree|business news,0,4,1,0,4,4,280286,44814,2004-04-25 00:59,87,0,1
7,0,0,5,0,570,0,0,3013,2004-04-25 01:01,0,0,0,|Wall St. area|agree|business news,0,4,1,0,5,5,279537,50653,2004-04-25 01:01,87,0,1
17,0,0,5,0,30,0,0,3014,2004-04-25 01:06,0,0,0,|info tech news|agree,0,5,1,0,4,5,280444,129265,2004-04-25 01:06,87,0,1
7,0,0,4,0,953,0,0,3015,2004-04-25 01:08,0,0,0,|government news|info tech news|indifferent,0,5,1,0,5,4,279544,64873,2004-04-25 01:08,87,0,1
10,0,0,5,0,760,0,0,3024,2004-04-25 01:13,0,0,0,|government news|info tech news|agree,0,5,1,0,5,5,279543,97461,2004-04-25 01:13,87,0,1
14,0,0,2,0,90,0,0,3027,2004-04-25 01:17,0,0,0,|info tech news|indifferent,0,5,1,0,4,4,279542,50493,2004-04-25 01:17,87,0,1
13,0,0,5,0,1093,0,0,3039,2004-04-25 01:28,0,0,0,|agree|religion|John Kerry,0,6,1,0,5,5,280540,104060,2004-04-25 01:28,87,0,1
8,0,0,3,0,661,0,0,3040,2004-04-25 01:30,0,0,0,|racism news|disagree,0,6,1,0,2,2,280542,52036,2004-04-25 01:30,87,0,1
18,0,0,4,0,531,0,0,3043,2004-04-25 01:33,0,0,0,|legal news|government news|disagree,0,6,1,0,4,5,280541,130377,2004-04-25 01:33,87,0,1
12,0,0,4,0,1041,0,1,3045,2004-04-25 01:37,0,0,0,|general elections|government news|agree,0,6,1,0,4,5,280446,86124,2004-04-25 01:37,87,0,1
4,0,0,4,0,801,0,0,3047,2004-04-25 01:41,0,0,0,|entertainment|New York area|disagree,0,8,1,0,3,3,280556,38404,2004-04-25 01:41,87,0,1
5,0,0,3,0,60,0,0,3048,2004-04-25 01:43,0,0,0,|entertainment|indifferent|sports,0,8,1,0,2,3,280555,35771,2004-04-25 01:43,87,0,1
5,0,0,4,0,1322,0,0,3051,2004-04-25 01:44,0,0,0,|health news|China area|disagree,0,9,1,0,3,4,280459,28240,2004-04-25 01:44,87,0,1
10,0,0,4,0,770,0,0,3053,2004-04-25 01:47,0,0,0,|Japan area|health news|agree,0,9,1,0,5,5,280460,68828,2004-04-25 01:47,87,0,1
10,0,0,3,0,520,0,0,3055,2004-04-25 01:49,0,0,0,|USA area|health news|indifferent,0,9,1,0,3,3,279369,41580,2004-04-25 01:49,87,0,1
4,0,0,4,0,1072,0,1,3057,2004-04-25 01:51,0,0,0,|indifferent|iraq news|international news,0,10,1,0,3,4,280463,34470,2004-04-25 01:51,87,0,1
3,0,0,4,0,650,0,0,3058,2004-04-25 01:52,0,0,0,|entertainment|disagree|international news,0,10,1,0,4,2,280461,38245,2004-04-25 01:52,87,0,1
4,0,0,4,0,1923,0,0,3059,2004-04-25 01:54,0,0,0,|entertainment|agree|middle east news,0,10,1,0,4,4,279656,41460,2004-04-25 01:54,87,0,1
4,0,0,3,0,561,0,0,3060,2004-04-25 01:55,0,0,0,|entertainment|indifferent|space/technology,0,11,1,0,3,3,279579,48850,2004-04-25 01:55,87,0,1
13,0,0,4,0,2274,0,0,3062,2004-04-25 01:57,0,0,0,|indifferent|space/technology,0,11,1,0,4,4,279393,67296,2004-04-25 01:57,87,0,1
8,0,0,4,0,180,0,0,3063,2004-04-25 02:00,0,0,0,|Wall St. area|agree|Presidential Election,0,12,1,0,5,5,279400,81326,2004-04-25 02:00,87,0,1
11,0,0,4,0,921,0,0,3064,2004-04-25 02:01,0,0,0,|disagree|football|sports,0,13,1,0,5,3,280562,27189,2004-04-25 02:01,87,0,1
5,0,0,3,0,1041,0,0,3065,2004-04-25 02:02,0,0,0,|entertainment|indifferent|space/technology,0,13,1,0,3,2,280559,54909,2004-04-25 02:02,87,0,1
9,0,0,4,0,1033,0,1,3067,2004-04-25 02:04,0,0,0,|disagree|accident/tradegy news|iraq news,0,14,1,0,4,4,280484,24575,2004-04-25 02:04,87,0,1
18,0,0,3,0,1180,0,0,3068,2004-04-25 02:06,0,0,0,|indifferent|accident/tradegy news|middle east news,0,15,1,0,4,3,280586,57672,2004-04-25 02:06,87,0,1
10,0,0,3,0,621,0,0,3070,2004-04-25 02:08,0,0,0,|disagree|accident/tradegy news|religion,0,15,1,0,3,2,280580,52797,2004-04-25 02:08,87,0,1
20,0,0,4,0,1100,0,1,3724,2004-04-26 22:59,0,0,0,|agree|Presidential Election|John Kerry,0,2,1,0,3,4,282481,123767,2004-04-26 22:59,87,0,1
11,0,0,4,0,111,0,1,3725,2004-04-26 23:01,0,0,0,|government news|agree|accident/tradegy news|iraq news,0,2,1,0,3,4,282489,41039,2004-04-26 23:01,87,0,1
0,0,0,2,0,340,0,0,3727,2004-04-26 23:02,0,0,0,|health news|Wall St. area|indifferent,0,2,1,0,2,2,282486,23053,2004-04-26 23:02,87,0,1
3,0,0,4,0,1381,0,0,3730,2004-04-26 23:04,0,0,0,|health news|disagree|sports,0,2,1,0,3,2,282488,37123,2004-04-26 23:04,87,0,1
9,0,0,3,0,871,0,1,3732,2004-04-26 23:05,0,0,0,|government news|disagree|accident/tradegy news|iraq news,0,2,1,0,2,3,282491,44134,2004-04-26 23:05,87,0,1
11,0,0,3,0,1312,0,1,3734,2004-04-26 23:07,0,0,0,|disagree|iraq news,0,2,1,0,3,3,282479,68178,2004-04-26 23:07,87,0,1
9,0,0,5,0,1122,0,1,3735,2004-04-26 23:08,0,0,0,|disagree|education|religion,0,2,1,0,4,4,282480,74056,2004-04-26 23:08,87,0,1
9,0,0,3,0,1120,0,1,3736,2004-04-26 23:09,0,0,0,|disagree|accident/tradegy news|iraq news,0,2,1,0,3,3,282482,30554,2004-04-26 23:09,87,0,1
5,0,0,4,0,751,0,1,3738,2004-04-26 23:11,0,0,0,|indifferent|religion|middle east news,0,2,1,0,4,4,282483,32857,2004-04-26 23:11,87,0,1
7,0,0,5,0,100,0,1,3740,2004-04-26 23:12,0,0,0,|disagree|iraq news|business news,0,2,1,0,4,4,282484,57984,2004-04-26 23:12,87,0,1
0,0,0,3,0,1391,0,1,3741,2004-04-26 23:13,0,0,0,|disagree|accident/tradegy news|iraq news,0,3,-1,0,2,4,282500,5067,2004-04-26 23:13,87,0,-1
11,0,0,5,0,1374,0,0,3742,2004-04-26 23:14,0,0,0,|Food news|Japan area|agree,0,3,1,0,5,5,282501,44123,2004-04-26 23:14,87,0,1
2,0,0,3,0,1021,0,1,3743,2004-04-26 23:15,0,0,0,|government news|nuclear weapons|agree,0,3,1,0,3,4,282495,15172,2004-04-26 23:15,87,0,1
0,0,0,4,0,621,0,1,3744,2004-04-26 23:16,0,0,0,|disagree|middle east news|business news,0,3,1,0,3,3,282494,10174,2004-04-26 23:16,87,0,1
4,0,0,3,0,970,0,1,3745,2004-04-26 23:17,0,0,0,|general elections|indifferent|international news,0,3,1,0,3,2,282499,26899,2004-04-26 23:17,87,0,1
12,0,0,3,0,641,0,1,3747,2004-04-26 23:18,0,0,0,|disagree|accident/tradegy news|iraq news,0,3,1,0,3,3,282493,70261,2004-04-26 23:18,87,0,1
12,0,0,3,0,1263,0,0,3749,2004-04-26 23:20,0,0,0,|entertainment|disagree|accident/tradegy news|international news,0,3,1,0,5,2,282474,23624,2004-04-26 23:20,87,0,1
2,0,0,3,0,1153,0,1,3750,2004-04-26 23:21,0,0,0,|nuclear weapons|indifferent|international news,0,3,1,0,3,3,282496,8632,2004-04-26 23:21,87,0,1
3,0,0,4,0,1112,0,0,3752,2004-04-26 23:22,0,0,0,|agree|business news|international news,0,4,1,0,4,4,282183,10035,2004-04-26 23:22,87,0,1
1,0,0,3,0,562,0,1,3753,2004-04-26 23:23,0,0,0,|entertainment|indifferent|business news,0,4,1,0,3,3,282508,5818,2004-04-26 23:23,87,0,1
3,0,0,5,0,250,0,0,3754,2004-04-26 23:23,0,0,0,|government news|info tech news|agree,0,5,1,0,5,5,282510,6260,2004-04-26 23:23,87,0,1
8,0,0,5,0,690,0,0,3755,2004-04-26 23:24,0,0,0,|info tech news|agree|business news,0,5,1,0,5,5,282514,30644,2004-04-26 23:24,87,0,1
0,0,0,4,0,512,0,1,3756,2004-04-26 23:25,0,0,0,|government news|info tech news|agree,0,5,1,0,4,4,282512,2403,2004-04-26 23:25,87,0,1
6,0,0,5,0,581,0,0,3757,2004-04-26 23:26,0,0,0,|info tech news|agree|business news,0,5,1,0,5,5,282511,20529,2004-04-26 23:26,87,0,1
4,0,0,2,0,60,0,0,3758,2004-04-26 23:27,0,0,0,|info tech news|indifferent|business news,0,5,1,0,2,2,282520,6589,2004-04-26 23:27,87,0,1
7,0,0,5,0,702,0,1,3759,2004-04-26 23:28,0,0,0,|legal news|government news|disagree,0,6,1,0,5,5,282528,54588,2004-04-26 23:28,87,0,1
3,0,0,4,0,1160,0,1,3760,2004-04-26 23:29,0,0,0,|disagree|iraq news|Presidential Election,0,6,1,0,3,3,282527,19358,2004-04-26 23:29,87,0,1
11,0,0,5,0,1062,0,0,3761,2004-04-26 23:31,0,0,0,|disagree|accident/tradegy news|Presidential Election,0,6,1,0,5,5,282523,72024,2004-04-26 23:31,87,0,1
12,0,0,4,0,131,0,0,3763,2004-04-26 23:33,0,0,0,|disagree|iraq news|Presidential Election,0,6,1,0,3,4,282522,42642,2004-04-26 23:33,87,0,1
7,0,0,4,0,722,0,1,3764,2004-04-26 23:34,0,0,0,|George Bush|disagree|Presidential Election,0,6,1,0,4,2,282524,23133,2004-04-26 23:34,87,0,1
5,0,0,4,0,150,0,1,3766,2004-04-26 23:36,0,0,0,|Clinton|entertainment|agree,0,8,1,0,4,4,282555,42311,2004-04-26 23:36,87,0,1
1,0,0,3,0,1020,0,1,3767,2004-04-26 23:37,0,0,0,|entertainment|indifferent|business news,0,8,1,0,3,3,282551,13309,2004-04-26 23:37,87,0,1
10,0,0,5,0,940,0,1,3768,2004-04-26 23:38,0,0,0,|entertainment|government news|agree,0,8,1,0,5,4,282543,46127,2004-04-26 23:38,87,0,1
0,0,0,3,0,490,0,1,3769,2004-04-26 23:39,0,0,0,|health news|government news|indifferent,0,9,1,0,3,-1,282562,7942,2004-04-26 23:39,87,0,1
6,0,0,3,0,1442,0,1,3770,2004-04-26 23:41,0,0,0,|health news|entertainment|agree,0,10,1,0,5,3,282589,45746,2004-04-26 23:41,87,0,1
3,0,0,2,0,10,0,1,3771,2004-04-26 23:42,0,0,0,|entertainment|legal news|agree,0,10,1,0,5,5,282583,35391,2004-04-26 23:42,87,0,1
5,0,0,5,0,970,0,1,3773,2004-04-26 23:44,0,0,0,|Space/Science|agree|international news,0,10,1,0,5,5,282571,42401,2004-04-26 23:44,87,0,1
0,0,0,5,0,370,0,1,3774,2004-04-26 23:44,0,0,0,|Space/Science|indifferent|religion,0,11,1,0,5,4,282595,3875,2004-04-26 23:44,87,0,1
3,0,0,3,0,590,0,1,3775,2004-04-26 23:45,0,0,0,|general elections|New York area|agree,0,12,1,0,3,4,282239,18076,2004-04-26 23:45,87,0,1
8,0,0,3,0,60,0,1,3779,2004-04-27 00:01,0,0,0,|legal news|government news|disagree,0,12,1,0,2,3,282610,27569,2004-04-27 00:01,87,0,1
0,0,0,3,0,431,0,0,3780,2004-04-27 00:02,0,0,0,|indifferent|football|iraq news,0,12,1,0,3,3,282611,10275,2004-04-27 00:02,87,0,1
4,0,0,3,0,962,0,1,3781,2004-04-27 00:03,0,0,0,|George Bush|entertainment|agree,0,13,1,0,5,4,282633,43584,2004-04-27 00:03,87,0,1
2,0,0,2,0,922,0,1,3782,2004-04-27 00:04,0,0,0,|disagree|accident/tradegy news|middle east news,0,13,1,0,3,2,282618,15212,2004-04-27 00:04,87,0,0
9,0,0,4,0,800,0,1,3783,2004-04-27 00:06,0,0,0,|legal news|government news|disagree,0,14,1,0,4,5,282637,85353,2004-04-27 00:06,87,0,1
0,0,0,4,0,650,0,0,3784,2004-04-27 00:07,0,0,0,|Wall St. area|disagree|business news,0,14,1,0,4,5,282643,8062,2004-04-27 00:07,87,0,1
8,0,0,3,0,1181,0,0,3786,2004-04-27 00:08,0,0,0,|disagree|accident/tradegy news|iraq news,0,14,1,0,3,3,282647,32177,2004-04-27 00:08,87,0,1
11,0,0,4,0,860,0,0,3788,2004-04-27 00:10,0,0,0,|legal news|disagree|sports,0,15,1,0,3,3,282674,43813,2004-04-27 00:10,87,0,1
1,0,0,2,0,931,0,1,3789,2004-04-27 00:10,0,0,0,|Space/Science|entertainment|indifferent,0,15,1,0,3,2,282665,6590,2004-04-27 00:10,87,0,1
2,0,0,4,0,280,0,1,3790,2004-04-27 00:11,0,0,0,|government news|agree|international news,0,2,1,0,4,3,282797,20629,2004-04-27 00:11,87,0,1
0,0,0,2,0,2404,0,0,3791,2004-04-27 00:12,0,0,0,|indifferent|stock market|business news,0,4,1,0,2,2,276463,9093,2004-04-27 00:12,87,0,1
1,0,0,2,0,430,0,1,3792,2004-04-27 00:13,0,0,0,|indifferent|stock market|business news,0,4,1,0,2,2,276250,7170,2004-04-27 00:13,87,0,1
10,0,0,3,0,1002,0,0,3793,2004-04-27 00:14,0,0,0,|agree|Presidential Election|John Kerry,0,6,1,0,3,3,276472,25406,2004-04-27 00:14,87,0,1
11,0,0,3,0,521,0,1,3794,2004-04-27 00:15,0,0,0,|USA area|agree|business news,0,4,1,0,2,3,282507,28321,2004-04-27 00:15,87,0,1
3,0,0,2,0,1411,0,0,3795,2004-04-27 00:17,0,0,0,|info tech news|indifferent|business news,0,5,1,0,3,2,282517,26739,2004-04-27 00:17,87,0,1
3,0,0,2,0,431,0,1,3796,2004-04-27 00:18,0,0,0,|disagree|Presidential Election|business news,0,6,1,0,2,2,282194,12488,2004-04-27 00:18,87,0,1
2,0,0,3,0,40,0,1,3797,2004-04-27 00:19,0,0,0,|entertainment|New York area|disagree,0,8,1,0,3,3,282549,16122,2004-04-27 00:19,87,0,-1
1,0,0,3,0,450,0,0,3798,2004-04-27 00:47,0,0,0,|disagree|accident/tradegy news|iraq news,0,3,1,0,3,3,282500,4998,2004-04-27 00:47,87,0,1
4,0,0,4,0,781,0,0,3799,2004-04-27 00:48,0,0,0,|info tech news|Wall St. area|agree,0,5,1,0,4,4,276468,20169,2004-04-27 00:48,87,0,1
9,0,0,2,0,1122,0,0,3800,2004-04-27 00:51,0,0,0,|agree|iraq news|Presidential Election,0,2,1,0,3,3,282466,51254,2004-04-27 00:51,87,0,1
10,0,0,2,0,1200,0,1,3801,2004-04-27 00:52,0,0,0,|LA area|general elections|indifferent,0,2,1,0,2,2,282178,25256,2004-04-27 00:52,87,0,1
13,0,0,3,0,661,0,1,3802,2004-04-27 00:54,0,0,0,|disagree|accident/tradegy news|iraq news,0,2,1,0,3,3,282169,72113,2004-04-27 00:54,87,0,1
1,0,0,2,0,70,0,1,3803,2004-04-27 00:55,0,0,0,|general elections|China area|indifferent,0,2,1,0,2,3,281484,27380,2004-04-27 00:55,87,0,1
0,0,0,2,0,281,0,0,3804,2004-04-27 00:56,0,0,0,|health news|disagree|business news,0,2,1,0,2,3,279523,5409,2004-04-27 00:56,87,0,1
7,0,0,3,0,874,0,0,3805,2004-04-27 00:57,0,0,0,|George Bush|disagree|iraq news,0,2,1,0,3,4,280623,35761,2004-04-27 00:57,87,0,1
2,0,0,3,0,580,0,0,3806,2004-04-27 00:58,0,0,0,|government news|disagree|iraq news,0,2,1,0,3,2,276551,16364,2004-04-27 00:58,87,0,1
11,0,0,2,0,1382,0,0,3807,2004-04-27 01:00,0,0,0,|legal news|indifferent|iraq news,0,2,1,0,2,3,276540,63281,2004-04-27 01:00,87,0,1
0,0,0,1,0,461,0,0,5011,2004-04-29 23:36,0,0,0,|Not news article,0,606,0,0,1,1,217300,10605,2004-04-29 23:36,87,0,0
0,0,0,1,0,80,0,1,5013,2004-04-29 23:36,0,0,0,|Not news article,0,606,0,0,1,1,217296,7571,2004-04-29 23:36,87,0,0
2,0,0,2,0,1010,0,0,5016,2004-04-29 23:38,0,0,0,|difficult to understand|business news,0,943,1,0,2,1,288540,47248,2004-04-29 23:38,87,0,0
0,0,0,1,0,210,0,0,5018,2004-04-29 23:39,0,0,0,|Not news article,0,606,0,0,1,1,217301,2353,2004-04-29 23:39,87,0,0
0,0,0,1,0,1352,0,1,5019,2004-04-29 23:40,0,0,0,|posted comments|Not news article,0,606,0,0,2,2,217303,31595,2004-04-29 23:40,87,0,0
0,0,0,1,0,1932,0,1,5023,2004-04-29 23:41,0,0,0,|posted comments|Not news article,0,606,0,0,2,1,217297,17526,2004-04-29 23:41,87,0,0
0,0,0,1,0,1661,0,1,5025,2004-04-29 23:41,0,0,0,|posted comments|Not news article,0,606,0,0,2,1,217299,10335,2004-04-29 23:41,87,0,0
2,0,0,1,0,690,0,0,5027,2004-04-29 23:42,0,0,0,|posted comments|Not news article,0,606,0,0,1,1,217302,8783,2004-04-29 23:42,87,0,0
0,0,0,2,0,1092,0,0,5033,2004-04-29 23:44,0,0,0,|George Bush|disagree|Presidential Election,0,943,1,0,2,3,288541,33358,2004-04-29 23:44,87,0,0
0,0,0,1,0,702,0,1,5035,2004-04-29 23:44,0,0,0,|Not news article,0,943,0,0,1,1,288543,21922,2004-04-29 23:44,87,0,0
0,0,0,2,0,280,0,0,5038,2004-04-29 23:46,0,0,0,|info tech news|disagree|business news,0,943,0,0,3,2,288545,33277,2004-04-29 23:46,87,0,0
0,0,0,2,0,511,0,0,5043,2004-04-29 23:47,0,0,0,|Not news article|info tech news,0,943,1,0,3,2,288547,14891,2004-04-29 23:47,87,0,0
0,0,0,-1,0,780,0,0,5048,2004-04-29 23:48,0,0,0,|no file pulled up,0,976,-1,0,-1,-1,40909,6148,2004-04-29 23:48,87,0,-1
0,0,0,-1,0,401,0,1,5049,2004-04-29 23:48,0,0,0,|no file pulled up,0,976,-1,0,-1,-1,40910,3465,2004-04-29 23:48,87,0,-1
59,0,0,1,0,623,0,2,7198,2004-05-05 02:28,0,0,0,"|SCHOOL University of Florida|AUTHORITY, Reliable|INTENSITY, Major",0,8221,1,0,3,4,296327,484415,2004-05-05 02:28,87,0,-1
8,0,0,1,0,641,0,0,7199,2004-05-05 02:30,0,0,0,"|SCHOOL University of Conn|AUTHORITY, Reliable|INTENSITY, Minor",0,8221,1,0,2,3,294743,41452,2004-05-05 02:30,87,0,-1
12,0,0,5,0,1001,0,0,7215,2004-05-05 14:59,0,0,0,"|AUTHORITY Reliable|INTENSITY, Major",0,8285,1,0,2,5,302610,140662,2004-05-05 14:59,87,0,-1
2,0,0,5,0,860,0,0,7218,2004-05-05 15:01,0,0,0,"|AUTHORITY Unreliable|INTENSITY, Major",0,8285,1,0,2,4,301079,72915,2004-05-05 15:01,87,0,-1
0,0,0,3,0,1110,0,0,7219,2004-05-05 15:02,0,0,0,|Article no longer available,0,8285,-1,0,-1,-1,301080,8562,2004-05-05 15:02,87,0,-1
6,0,0,1,0,892,0,0,7426,2004-05-05 21:23,0,0,0,"|COMPANY Fine Point Tech|AUTHORITY, Unreliable|INTENSITY, Minor",0,8270,1,0,2,3,303198,122177,2004-05-05 21:23,87,0,-1
13,0,0,4,0,1251,0,0,7429,2004-05-05 21:25,0,0,0,"|AUTHORITY Reliable|INTENSITY, Major",0,8285,1,0,3,4,303329,43106,2004-05-05 21:25,87,0,-1
4,0,0,1,0,1531,0,0,7489,2004-05-05 22:38,0,0,0,"|COMPANY United Online|AUTHORITY, Very Reliable|INTENSITY, Major",0,8281,1,0,2,3,300224,26328,2004-05-05 22:38,87,0,-1
8,0,0,1,0,2133,0,0,7493,2004-05-05 22:41,0,0,0,"|AUTHORITY Unreliable|INTENSITY, Major",0,217,1,0,2,1,295663,95158,2004-05-05 22:41,87,0,-1
0,0,0,4,0,1994,0,0,7494,2004-05-05 22:42,0,0,0,"|AUTHORITY Reliable|INTENSITY, Major",0,8285,1,0,2,4,298661,13319,2004-05-05 22:42,87,0,-1
8,0,0,3,0,632,0,0,7495,2004-05-05 22:44,0,0,0,"|AUTHORITY Very Reliable|INTENSITY, Major",0,6,1,0,3,4,287898,36452,2004-05-05 22:44,87,0,-1
18,0,0,1,0,751,0,0,7511,2004-05-05 22:51,0,0,0,"|AUTHORITY Reliable|INTENSITY, Major",0,1218,1,0,4,3,283423,367638,2004-05-05 22:51,87,0,-1
3,0,0,1,0,1370,0,0,7516,2004-05-05 22:54,0,0,0,"|AUTHORITY Unreliable|INTENSITY, Major",0,361,1,0,2,3,285228,52516,2004-05-05 22:54,87,0,-1
8,0,0,5,0,1103,0,0,7522,2004-05-05 22:56,0,0,0,"|AUTHORITY Very Reliable|INTENSITY, Major",0,4,1,0,2,4,276249,78534,2004-05-05 22:56,87,0,-1
0,0,0,-1,0,231,0,1,7523,2004-05-05 22:56,0,0,0,|Article no longer available,0,3,-1,0,-1,-1,273923,3665,2004-05-05 22:56,87,0,-1
14,0,0,2,0,700,0,0,7532,2004-05-05 22:58,0,0,0,"|AUTHORITY Very Reliable|INTENSITY, Major",0,14,1,0,4,4,273867,66044,2004-05-05 22:58,87,0,-1
14,0,0,2,0,781,0,0,7540,2004-05-05 23:01,0,0,0,"|AUTHORITY Reliable|INTENSITY, Major",0,393,1,0,2,3,272457,64093,2004-05-05 23:01,87,0,-1
2,0,0,2,0,1392,0,1,7549,2004-05-05 23:04,0,0,0,"|COMPANY United Airlines|AUTHORITY, Reliable|INTENSITY, Minor",0,8185,1,0,2,3,269644,82180,2004-05-05 23:04,87,0,-1
0,0,0,1,0,850,0,0,7552,2004-05-05 23:06,0,0,0,"|AUTHORITY Unreliable|INTENSITY, Minor",0,661,1,0,2,2,267226,15052,2004-05-05 23:06,87,0,-1
0,0,0,-1,0,672,0,0,7553,2004-05-05 23:06,0,0,0,|Article no longer available,0,423,-1,0,-1,-1,263574,7611,2004-05-05 23:06,87,0,-1
14,0,0,1,0,1333,0,0,7561,2004-05-05 23:09,0,0,0,"|Sept 11|AUTHORITY Unreliable|INTENSITY, Major",0,91,1,0,5,3,262951,108355,2004-05-05 23:09,87,0,-1
0,0,0,-1,0,221,0,0,7562,2004-05-05 23:10,0,0,0,|Article no longer available,0,425,-1,0,-1,-1,260891,2894,2004-05-05 23:10,87,0,-1
0,0,0,-1,0,661,0,1,7563,2004-05-05 23:10,0,0,0,|Article no longer available,0,7,-1,0,-1,-1,256780,2794,2004-05-05 23:10,87,0,-1
11,0,0,2,0,551,0,1,7579,2004-05-05 23:16,0,0,0,"|taxes|AUTHORITY Reliable|INTENSITY, Major",0,1218,1,0,2,3,257332,60979,2004-05-05 23:16,87,0,-1
5,0,0,2,0,10,0,1,7599,2004-05-05 23:24,0,0,0,"|Company IBM|AUTHORITY, Reliable|INTENSITY, Minor",0,8257,1,0,2,3,300080,22212,2004-05-05 23:24,87,0,-1
18,0,0,1,0,510,0,0,7603,2004-05-05 23:26,0,0,0,"|Company Astute Solutions|AUTHORITY, Reliable|INTENSITY, Minor",0,8271,1,0,2,2,300150,60008,2004-05-05 23:26,87,0,-1
2,0,0,2,0,531,0,0,7610,2004-05-05 23:27,0,0,0,"|Company Shavilk Technologies|AUTHORITY, Reliable|INTENSITY, Minor",0,8272,1,0,2,2,298269,35861,2004-05-05 23:27,87,0,-1
2,0,0,2,0,1071,0,1,7614,2004-05-05 23:29,0,0,0,"|Company Adobe|AUTHORITY, Reliable|INTENSITY, Minor",0,145,1,0,2,3,298761,37153,2004-05-05 23:29,87,0,-1
8,0,0,1,0,1603,0,1,7618,2004-05-05 23:32,0,0,0,"|Company Newsgator|Company, X1|AUTHORITY, Reliable|INTENSITY, Minor",0,1265,1,0,2,2,293723,72033,2004-05-05 23:32,87,0,-1
